1494   alpha=0.0026 beta=1.0888,    на последнем интервале alpha=0.0039, beta= 1.2225
1495   alpha=0.0025 beta=1.0888,    на последнем интервале alpha=0.0025, beta= 1.2227
1496   alpha=0.0023 beta=1.0885,    на последнем интервале alpha=0.0025, beta= 1.2227
1497   alpha=0.0026 beta=1.0887,    на последнем интервале alpha=0.0046, beta= 1.2224
1498   alpha=0.0028 beta=1.0890,    на последнем интервале alpha=0.0050, beta= 1.2223
1499   alpha=0.0031 beta=1.0892,    на последнем интервале alpha=0.0053, beta= 1.2223
1500   alpha=0.0023 beta=1.0886,    на последнем интервале alpha=0.0032, beta= 1.2226
1501   alpha=0.0025 beta=1.0887,    на последнем интервале alpha=0.0053, beta= 1.2223
1502   alpha=0.0024 beta=1.0886,    на последнем интервале alpha=0.0044, beta= 1.2224
1503   alpha=0.0022 beta=1.0884,    на последнем интервале alpha=0.0036, beta= 1.2225
1504   alpha=0.0030 beta=1.0893,    на последнем интервале alpha=0.0021, beta= 1.2227
1505   alpha=0.0024 beta=1.0886,    на последнем интервале alpha=0.0028, beta= 1.2226
1506   alpha=0.0023 beta=1.0885,    на последнем интервале alpha=0.0034, beta= 1.2225
1507   alpha=0.0022 beta=1.0885,    на последнем интервале alpha=0.0039, beta= 1.2225
1508   alpha=0.0029 beta=1.0891,    на последнем интервале alpha=0.0046, beta= 1.2224
1509   alpha=0.0022 beta=1.0884,    на последнем интервале alpha=0.0014, beta= 1.2228
1510   alpha=0.0021 beta=1.0883,    на последнем интервале alpha=0.0020, beta= 1.2228
1511   alpha=0.0021 beta=1.0883,    на последнем интервале alpha=0.0025, beta= 1.2227
1512   alpha=0.0025 beta=1.0887,    на последнем интервале alpha=0.0043, beta= 1.2224
1513   alpha=0.0023 beta=1.0885,    на последнем интервале alpha=0.0043, beta= 1.2224
1514   alpha=0.0029 beta=1.0891,    на последнем интервале alpha=0.0028, beta= 1.2226
1515   alpha=0.0025 beta=1.0888,    на последнем интервале alpha=0.0032, beta= 1.2226
1516   alpha=0.0022 beta=1.0884,    на последнем интервале alpha=0.0036, beta= 1.2225
1517   alpha=0.0021 beta=1.0884,    на последнем интервале alpha=0.0025, beta= 1.2227
1518   alpha=0.0027 beta=1.0889,    на последнем интервале alpha=0.0036, beta= 1.2225
1519   alpha=0.0030 beta=1.0892,    на последнем интервале alpha=0.0039, beta= 1.2225
1520   alpha=0.0032 beta=1.0894,    на последнем интервале alpha=0.0043, beta= 1.2224
1521   alpha=0.0024 beta=1.0886,    на последнем интервале alpha=0.0046, beta= 1.2224
1522   alpha=0.0024 beta=1.0886,    на последнем интервале alpha=0.0025, beta= 1.2227
1523   alpha=0.0023 beta=1.0885,    на последнем интервале alpha=0.0028, beta= 1.2226
1524   alpha=0.0022 beta=1.0885,    на последнем интервале alpha=0.0032, beta= 1.2226
1525   alpha=0.0023 beta=1.0885,    на последнем интервале alpha=0.0046, beta= 1.2224
1526   alpha=0.0026 beta=1.0888,    на последнем интервале alpha=0.0060, beta= 1.2222
1527   alpha=0.0026 beta=1.0888,    на последнем интервале alpha=0.0055, beta= 1.2222
1528   alpha=0.0026 beta=1.0888,    на последнем интервале alpha=0.0050, beta= 1.2223
1529   alpha=0.0023 beta=1.0885,    на последнем интервале alpha=0.0046, beta= 1.2224
1530   alpha=0.0022 beta=1.0885,    на последнем интервале alpha=0.0025, beta= 1.2227
1531   alpha=0.0021 beta=1.0884,    на последнем интервале alpha=0.0036, beta= 1.2225
1532   alpha=0.0021 beta=1.0883,    на последнем интервале alpha=0.0046, beta= 1.2224
1533   alpha=0.0020 beta=1.0883,    на последнем интервале alpha=0.0039, beta= 1.2225
1534   alpha=0.0022 beta=1.0885,    на последнем интервале alpha=0.0028, beta= 1.2226
1535   alpha=0.0025 beta=1.0887,    на последнем интервале alpha=0.0034, beta= 1.2225
1536   alpha=0.0027 beta=1.0889,    на последнем интервале alpha=0.0039, beta= 1.2225
1537   alpha=0.0019 beta=1.0882,    на последнем интервале alpha=0.0032, beta= 1.2226
1538   alpha=0.0020 beta=1.0883,    на последнем интервале alpha=0.0039, beta= 1.2225
1539   alpha=0.0021 beta=1.0883,    на последнем интервале alpha=0.0053, beta= 1.2223
1540   alpha=0.0021 beta=1.0883,    на последнем интервале alpha=0.0068, beta= 1.2221
1541   alpha=0.0024 beta=1.0886,    на последнем интервале alpha=0.0043, beta= 1.2224
1542   alpha=0.0021 beta=1.0883,    на последнем интервале alpha=0.0032, beta= 1.2226
1543   alpha=0.0024 beta=1.0886,    на последнем интервале alpha=0.0039, beta= 1.2225
1544   alpha=0.0022 beta=1.0885,    на последнем интервале alpha=0.0039, beta= 1.2225
1545   alpha=0.0021 beta=1.0884,    на последнем интервале alpha=0.0039, beta= 1.2225
1546   alpha=0.0020 beta=1.0883,    на последнем интервале alpha=0.0036, beta= 1.2225
1547   alpha=0.0014 beta=1.0876,    на последнем интервале alpha=0.0039, beta= 1.2225
1548   alpha=0.0016 beta=1.0878,    на последнем интервале alpha=0.0039, beta= 1.2225
1549   alpha=0.0018 beta=1.0881,    на последнем интервале alpha=0.0039, beta= 1.2225
1550   alpha=0.0020 beta=1.0883,    на последнем интервале alpha=0.0014, beta= 1.2228
1551   alpha=0.0029 beta=1.0891,    на последнем интервале alpha=0.0039, beta= 1.2225
1552   alpha=0.0024 beta=1.0886,    на последнем интервале alpha=0.0041, beta= 1.2224
1553   alpha=0.0019 beta=1.0882,    на последнем интервале alpha=0.0043, beta= 1.2224
1554   alpha=0.0023 beta=1.0885,    на последнем интервале alpha=0.0046, beta= 1.2224
1555   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0021, beta= 1.2227
1556   alpha=0.0019 beta=1.0882,    на последнем интервале alpha=0.0023, beta= 1.2227
1557   alpha=0.0024 beta=1.0887,    на последнем интервале alpha=0.0025, beta= 1.2227
1558   alpha=0.0022 beta=1.0885,    на последнем интервале alpha=0.0053, beta= 1.2223
1559   alpha=0.0018 beta=1.0880,    на последнем интервале alpha=0.0032, beta= 1.2226
1560   alpha=0.0019 beta=1.0882,    на последнем интервале alpha=0.0032, beta= 1.2226
1561   alpha=0.0021 beta=1.0884,    на последнем интервале alpha=0.0032, beta= 1.2226
1562   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0039, beta= 1.2225
1563   alpha=0.0019 beta=1.0882,    на последнем интервале alpha=0.0050, beta= 1.2223
1564   alpha=0.0021 beta=1.0883,    на последнем интервале alpha=0.0048, beta= 1.2223
1565   alpha=0.0022 beta=1.0884,    на последнем интервале alpha=0.0046, beta= 1.2224
1566   alpha=0.0027 beta=1.0889,    на последнем интервале alpha=0.0046, beta= 1.2224
1567   alpha=0.0023 beta=1.0886,    на последнем интервале alpha=0.0028, beta= 1.2226
1568   alpha=0.0025 beta=1.0887,    на последнем интервале alpha=0.0034, beta= 1.2225
1569   alpha=0.0026 beta=1.0889,    на последнем интервале alpha=0.0039, beta= 1.2225
1570   alpha=0.0034 beta=1.0895,    на последнем интервале alpha=0.0050, beta= 1.2223
1571   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0025, beta= 1.2227
1572   alpha=0.0025 beta=1.0887,    на последнем интервале alpha=0.0036, beta= 1.2225
1573   alpha=0.0022 beta=1.0885,    на последнем интервале alpha=0.0032, beta= 1.2226
1574   alpha=0.0019 beta=1.0882,    на последнем интервале alpha=0.0028, beta= 1.2226
1575   alpha=0.0027 beta=1.0889,    на последнем интервале alpha=0.0039, beta= 1.2225
1576   alpha=0.0021 beta=1.0883,    на последнем интервале alpha=0.0043, beta= 1.2224
1577   alpha=0.0023 beta=1.0885,    на последнем интервале alpha=0.0039, beta= 1.2225
1578   alpha=0.0024 beta=1.0887,    на последнем интервале alpha=0.0036, beta= 1.2225
1579   alpha=0.0026 beta=1.0888,    на последнем интервале alpha=0.0046, beta= 1.2224
1580   alpha=0.0025 beta=1.0887,    на последнем интервале alpha=0.0028, beta= 1.2226
1581   alpha=0.0032 beta=1.0893,    на последнем интервале alpha=0.0039, beta= 1.2225
1582   alpha=0.0038 beta=1.0900,    на последнем интервале alpha=0.0050, beta= 1.2223
1583   alpha=0.0034 beta=1.0896,    на последнем интервале alpha=0.0060, beta= 1.2222
1584   alpha=0.0039 beta=1.0900,    на последнем интервале alpha=0.0043, beta= 1.2224
1585   alpha=0.0038 beta=1.0899,    на последнем интервале alpha=0.0044, beta= 1.2224
1586   alpha=0.0038 beta=1.0899,    на последнем интервале alpha=0.0046, beta= 1.2224
1587   alpha=0.0037 beta=1.0898,    на последнем интервале alpha=0.0057, beta= 1.2222
1588   alpha=0.0034 beta=1.0895,    на последнем интервале alpha=0.0078, beta= 1.2219
1589   alpha=0.0038 beta=1.0899,    на последнем интервале alpha=0.0066, beta= 1.2221
1590   alpha=0.0042 beta=1.0903,    на последнем интервале alpha=0.0053, beta= 1.2223
1591   alpha=0.0035 beta=1.0896,    на последнем интервале alpha=0.0057, beta= 1.2222
1592   alpha=0.0050 beta=1.0910,    на последнем интервале alpha=0.0075, beta= 1.2219
1593   alpha=0.0052 beta=1.0912,    на последнем интервале alpha=0.0059, beta= 1.2222
1594   alpha=0.0055 beta=1.0914,    на последнем интервале alpha=0.0043, beta= 1.2224
1595   alpha=0.0041 beta=1.0901,    на последнем интервале alpha=0.0092, beta= 1.2217
1596   alpha=0.0035 beta=1.0896,    на последнем интервале alpha=0.0075, beta= 1.2219
1597   alpha=0.0040 beta=1.0900,    на последнем интервале alpha=0.0082, beta= 1.2218
1598   alpha=0.0044 beta=1.0904,    на последнем интервале alpha=0.0089, beta= 1.2217
1599   alpha=0.0048 beta=1.0908,    на последнем интервале alpha=0.0075, beta= 1.2219
1600   alpha=0.0037 beta=1.0898,    на последнем интервале alpha=0.0100, beta= 1.2216
1601   alpha=0.0038 beta=1.0899,    на последнем интервале alpha=0.0064, beta= 1.2221
1602   alpha=0.0040 beta=1.0901,    на последнем интервале alpha=0.0066, beta= 1.2221
1603   alpha=0.0041 beta=1.0902,    на последнем интервале alpha=0.0068, beta= 1.2221
1604   alpha=0.0031 beta=1.0893,    на последнем интервале alpha=0.0032, beta= 1.2226
1605   alpha=0.0040 beta=1.0900,    на последнем интервале alpha=0.0060, beta= 1.2222
1606   alpha=0.0035 beta=1.0896,    на последнем интервале alpha=0.0066, beta= 1.2221
1607   alpha=0.0030 beta=1.0892,    на последнем интервале alpha=0.0071, beta= 1.2220
1608   alpha=0.0026 beta=1.0888,    на последнем интервале alpha=0.0043, beta= 1.2224
1609   alpha=0.0027 beta=1.0889,    на последнем интервале alpha=0.0039, beta= 1.2225
1610   alpha=0.0027 beta=1.0889,    на последнем интервале alpha=0.0044, beta= 1.2224
1611   alpha=0.0027 beta=1.0889,    на последнем интервале alpha=0.0050, beta= 1.2223
1612   alpha=0.0025 beta=1.0887,    на последнем интервале alpha=0.0021, beta= 1.2227
1613   alpha=0.0026 beta=1.0889,    на последнем интервале alpha=0.0060, beta= 1.2222
1614   alpha=0.0021 beta=1.0883,    на последнем интервале alpha=0.0037, beta= 1.2225
1615   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0014, beta= 1.2228
